ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_PM0154	PubMLST	1129		Cronobacter malonaticus	510		Czech Republic	Europe		Food	1985	Food and Food Ingredients
ND_PM0157	PubMLST	1132		Cronobacter malonaticus	685	CDC 1716-77	USA	North America		Clinical	1977	Clinical and Medical Samples
ND_PM0158	PubMLST	1133		Cronobacter malonaticus	687		Czech Republic	Europe		Clinical	2004	Clinical and Medical Samples
ND_PM0195	PubMLST	1170		Cronobacter malonaticus	1545	6830; CNCTC Eb2/81; EB1	Czech Republic	Europe		Clinical	Unknown	Clinical and Medical Samples
ND_PM0199	PubMLST	1174		Cronobacter malonaticus	1558	CNCTC 6830 Eb2/81	Czech Republic	Europe		Clinical	Unknown	Clinical and Medical Samples
ND_PM0201	PubMLST	1176		Cronobacter malonaticus	1569	2193-01	USA	North America		Clinical	2011	Clinical and Medical Samples
ND_PM0202	PubMLST	1177		Cronobacter malonaticus	1846		Czech Republic	Europe		Food ingredient	2010	Food and Food Ingredients
ND_PM0210	PubMLST	1185		Cronobacter malonaticus	2045	05 CHPL 46	France	Europe		Environmental	Unknown	Environmental Samples
ND_PM0211	PubMLST	1186		Cronobacter malonaticus	2046	05 CHPL 47	France	Europe		Environmental	Unknown	Environmental Samples
ND_PM0215	PubMLST	1190		Cronobacter malonaticus	2109		Canada	North America		Unknown	Unknown	Unknown and Unclassified Sources
ND_PM0216	PubMLST	1313		Cronobacter malonaticus	ENBT0334	CFSAN001453; NTU1569	USA	North America		Clinical	2011	Clinical and Medical Samples
ND_PM0281	PubMLST	1479		Cronobacter malonaticus	1826		Czech Republic	Europe		Clinical	2007	Clinical and Medical Samples
ND_PM0284	PubMLST	1484		Cronobacter malonaticus	523		Czech Republic	Europe		Clinical	1983	Clinical and Medical Samples
ND_PM0285	PubMLST	1485		Cronobacter malonaticus	535		New Zealand	Oceania		Infant formula	1988	Food and Food Ingredients
ND_PM0288	PubMLST	1488		Cronobacter malonaticus	Chcon-3		China	Asia		Water	2010	Food and Food Ingredients
ND_PM0289	PubMLST	1489		Cronobacter malonaticus	Chcon-4		China	Asia		Water	2010	Food and Food Ingredients
ND_PM0291	PubMLST	1491		Cronobacter malonaticus	Chcon-6		China	Asia		Water	2010	Food and Food Ingredients
ND_PM0294	PubMLST	1494		Cronobacter malonaticus	Chcon-9	RM1	China	Asia		Clinical	2014	Clinical and Medical Samples
ND_PM0299	PubMLST	1499		Cronobacter malonaticus	PO62	DRR015811	Unknown	Unknown			Unknown	Unknown and Unclassified Sources
ND_PM0302	PubMLST	1503		Cronobacter malonaticus	PO66	DRR015913	Unknown	Unknown			Unknown	Unknown and Unclassified Sources
ND_PM0354	PubMLST	1759		Cronobacter malonaticus	KMB-210		Slovakia	Europe		Clinical	2015	Clinical and Medical Samples
ND_PM0355	PubMLST	1760		Cronobacter malonaticus	KMB-211		Slovakia	Europe		Clinical	2015	Clinical and Medical Samples
ND_PM0358	PubMLST	1763		Cronobacter malonaticus	161007/29		Slovakia	Europe		Food	2007	Food and Food Ingredients
ND_PM0359	PubMLST	1806		Cronobacter malonaticus	cro864B2-3		China	Asia		Herb	Unknown	Food and Food Ingredients
ND_PM0369	PubMLST	1842		Cronobacter malonaticus	MOD1-Md25g		USA	North America		Insect	2012	Animal and Biological Sources
ND_PM0370	PubMLST	1843		Cronobacter malonaticus	MOD1-Md27g		USA	North America		Insect	2012	Animal and Biological Sources
ND_PM0371	PubMLST	1844		Cronobacter malonaticus	MOD1-Md99g		USA	North America	MD	Insect	2012	Animal and Biological Sources
ND_PM0482	PubMLST	2004		Cronobacter malonaticus	199G		China	Asia		Infant formula	2007	Food and Food Ingredients
ND_PM0562	PubMLST	2489		Cronobacter malonaticus	cro914W	GCA_002983535	China	Asia		Food	2012	Food and Food Ingredients
ND_PM0625	PubMLST	2554		Cronobacter malonaticus	ZV-6636-17		Slovenia	Europe		Food	2017	Food and Food Ingredients
ND_PM0626	PubMLST	2555		Cronobacter malonaticus	ZV-4883-17		Slovenia	Europe		Food	2017	Food and Food Ingredients
ND_PM0627	PubMLST	2556		Cronobacter malonaticus	ZV-3718-16		Slovenia	Europe		Food	2016	Food and Food Ingredients
ND_PM0628	PubMLST	2557		Cronobacter malonaticus	ZV-4784-11		Slovenia	Europe		Food ingredient	2011	Food and Food Ingredients
ND_PM0629	PubMLST	2558		Cronobacter malonaticus	ZV-6277-17		Slovenia	Europe		Food	2017	Food and Food Ingredients
ND_PM0630	PubMLST	2559		Cronobacter malonaticus	ZV-3046-17		Slovenia	Europe		Food	2017	Food and Food Ingredients
ND_PM0631	PubMLST	2560		Cronobacter malonaticus	ZV-6324-17		Slovenia	Europe		Food	2017	Food and Food Ingredients
ND_PM0632	PubMLST	2561		Cronobacter malonaticus	ZV-3095-17		Slovenia	Europe		Food ingredient	2017	Food and Food Ingredients
ND_PM0633	PubMLST	2562		Cronobacter malonaticus	EUCRONI013		Belgium	Europe		Milk powder	2014	Food and Food Ingredients
ND_PM0634	PubMLST	2563		Cronobacter malonaticus	EUCRONI014		Belgium	Europe		Milk powder	2012	Food and Food Ingredients
ND_PM0638	PubMLST	2567		Cronobacter malonaticus	02-6344		Slovenia	Europe		Clinical	2017	Clinical and Medical Samples
ND_PM0639	PubMLST	2568		Cronobacter malonaticus	07-3931		Slovenia	Europe		Clinical	2017	Clinical and Medical Samples
ND_PM0640	PubMLST	2569		Cronobacter malonaticus	104025059959		Denmark	Europe		Clinical	2017	Clinical and Medical Samples
ND_PM0642	PubMLST	2571		Cronobacter malonaticus	272485		Norway	Europe		Clinical	2012	Clinical and Medical Samples
ND_PM0643	PubMLST	2572		Cronobacter malonaticus	356463-17		Austria	Europe		Clinical	2017	Clinical and Medical Samples
ND_PM0698	PubMLST	2639		Cronobacter malonaticus	G362		China	Asia			Unknown	Unknown and Unclassified Sources
ND_PM0699	PubMLST	2640		Cronobacter malonaticus	S1		China	Asia	Nanjing	Clinical	2016	Clinical and Medical Samples
ND_PM0701	PubMLST	2642		Cronobacter malonaticus	S3		China	Asia	Nanjing	Clinical	2016	Clinical and Medical Samples
ND_PM0731	PubMLST	2687		Cronobacter malonaticus	C.8		China	Asia		Powdered infant formula	2006	Food and Food Ingredients
ND_PM0741	PubMLST	2697		Cronobacter malonaticus	C.19		China	Asia		Powdered infant formula	2006	Food and Food Ingredients
ND_PM0756	PubMLST	2713		Cronobacter malonaticus	C.35		China	Asia		Powdered infant formula	2006	Food and Food Ingredients
ND_PM0758	PubMLST	2715		Cronobacter malonaticus	C.37		China	Asia		Powdered infant formula	2006	Food and Food Ingredients
ND_PM0761	PubMLST	2718		Cronobacter malonaticus	C.40		China	Asia		Powdered infant formula	2006	Food and Food Ingredients
ND_PM0784	PubMLST	2956		Cronobacter malonaticus	BJ15		China	Asia		Clinical	2013	Clinical and Medical Samples
ND_PM0790	PubMLST	2962		Cronobacter malonaticus	SC01		China	Asia		Food	2010	Food and Food Ingredients
ND_PM0794	PubMLST	2966		Cronobacter malonaticus	SD11		China	Asia		Environmental	2010	Environmental Samples
ND_PM0796	PubMLST	2968		Cronobacter malonaticus	SD26		China	Asia		Environmental	2010	Environmental Samples
ND_PM0797	PubMLST	2969		Cronobacter malonaticus	SD16		China	Asia		Environmental	2010	Environmental Samples
ND_PM0844	PubMLST	3031		Cronobacter malonaticus	CMa3-G	PDT000751092.1	China	Asia		Infant formula	Unknown	Food and Food Ingredients
ND_PM0856	PubMLST	3059		Cronobacter malonaticus	YO-1		Japan	Asia	Hyogo prefecture	Clinical	2020	Clinical and Medical Samples
ND_PM0861	PubMLST	3079		Cronobacter malonaticus	MOD1_GK1518	CFSAN105816	Germany	Europe		Environmental	2015	Environmental Samples
ND_PM0895	PubMLST	3113		Cronobacter malonaticus	MOD1_GK1354	PDT000890424.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0896	PubMLST	3114		Cronobacter malonaticus	MOD1_GK1355	PDT000890430.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0897	PubMLST	3115		Cronobacter malonaticus	MOD1_GK1356	PDT000890419.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0898	PubMLST	3116	GCA_015353485.1	Cronobacter malonaticus	MOD1_GK1357	PDT000890415.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0899	PubMLST	3117		Cronobacter malonaticus	MOD1_GK1358	PDT000890418.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0900	PubMLST	3118	GCA_015353475.1	Cronobacter malonaticus	MOD1_GK1360	PDT000890416.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0901	PubMLST	3119	GCA_015353245.1	Cronobacter malonaticus	MOD1_GK1510	PDT000890404.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0902	PubMLST	3120	GCA_015353415.1	Cronobacter malonaticus	MOD1_GK796	PDT000890413.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0903	PubMLST	3121		Cronobacter malonaticus	MOD1_GK962	PDT000890443.2	Germany	Europe		Envronmental	2015	Environmental Samples
ND_PM0917	PubMLST	3135		Cronobacter malonaticus	cro4164A3	GCA_002978405.2	China	Asia		Food	2016	Food and Food Ingredients
ND_PM0918	PubMLST	3136		Cronobacter malonaticus	cro3263A1	GCA_002978135.2	China	Asia		Food	2015	Food and Food Ingredients
ND_PM0948	PubMLST	3222		Cronobacter malonaticus	2020-135		China	Asia	Zhejiang Wenzhou	Clinical	2020	Clinical and Medical Samples
ND_PM0972	PubMLST	3246		Cronobacter malonaticus	2015003		China	Asia	Zhejiang Wenzhou	Food ingredient	2020	Food and Food Ingredients
ND_PM0989	PubMLST	3263		Cronobacter malonaticus	2015051		China	Asia	Zhejiang Wenzhou	Spice	2020	Food and Food Ingredients
ND_PM0994	PubMLST	3268		Cronobacter malonaticus	2015056		China	Asia	Zhejiang Wenzhou	Food ingredient	2020	Food and Food Ingredients
ND_PM1012	PubMLST	3392		Cronobacter malonaticus	KMB-33	121206/29	Slovakia	Europe		Food	2006	Food and Food Ingredients
ND_PM1335	PubMLST	3942		Cronobacter malonaticus	510097-19	1829	Czech Republic	Europe		Clinical	2007	Clinical and Medical Samples
ND_PM1336	PubMLST	3943		Cronobacter malonaticus	510099-19	1831	Czech Republic	Europe		Clinical	2007	Clinical and Medical Samples
ND_PM1337	PubMLST	3944		Cronobacter malonaticus	510100-19	1832	Czech Republic	Europe		Clinical	2009	Clinical and Medical Samples
ND_PM1341	PubMLST	3948		Cronobacter malonaticus	510101-19	1999	Czech Republic	Europe		Clinical	2013	Clinical and Medical Samples
ND_PM1342	PubMLST	3949		Cronobacter malonaticus	510104-19	2015	Czech Republic	Europe		Clinical	2013	Clinical and Medical Samples
ND_PM1343	PubMLST	3950		Cronobacter malonaticus	510105-19	2014	Czech Republic	Europe		Clinical	2013	Clinical and Medical Samples
ND_PM1344	PubMLST	3951		Cronobacter malonaticus	510108-19	2004	Czech Republic	Europe		Clinical	2013	Clinical and Medical Samples
ND_PM1371	PubMLST	3978		Cronobacter malonaticus	510140-19	1914	Czech Republic	Europe		Clinical	2012	Clinical and Medical Samples
ND_PM1422	PubMLST	4059	GCA_029224145.1	Cronobacter malonaticus	CFSAN129929	SRS17031540	USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1425	PubMLST	4081	GCA_030055375.1	Cronobacter malonaticus	MOD1_GK1349	CFSAN105796	Germany	Europe		Environmental	2015	Environmental Samples
ND_PM1429	PubMLST	4085	GCA_030055315.1	Cronobacter malonaticus	MOD1_GK1512	CFSAN105810	Germany	Europe		Environmental	2015	Environmental Samples
ND_PM1479	PubMLST	4135	GCA_030736515.1	Cronobacter malonaticus	CFSAN133219		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1556	PubMLST	4234	GCA_032856285.1	Cronobacter malonaticus	CFSAN133893		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1623	PubMLST	4744	GCA_035796095.1	Cronobacter malonaticus	F20		China	Asia	Wenzhou	Food	2022	Food and Food Ingredients
ND_PM1626	PubMLST	4747	GCA_035796035.1	Cronobacter malonaticus	F24		China	Asia	Wenzhou	Food	2022	Food and Food Ingredients
ND_PM1630	PubMLST	4751	GCA_035874375.1	Cronobacter malonaticus	2004-29-03		USA	North America		Clinical	Unknown	Clinical and Medical Samples
ND_PM1649	PubMLST	4786		Cronobacter malonaticus	Cmal_F1		Austria	Europe		Food	2023	Food and Food Ingredients
ND_PM1650	PubMLST	4787		Cronobacter malonaticus	Cmal_F2		Austria	Europe		Food	2023	Food and Food Ingredients
ND_PM1651	PubMLST	4788		Cronobacter malonaticus	Cmal_F3		Austria	Europe		Food	2023	Food and Food Ingredients
ND_PM1700	PubMLST	4857		Cronobacter malonaticus	YNDH-024	DH-024	China	Asia	DEHONG	Food	2024	Food and Food Ingredients
ND_PM1707	PubMLST	4870	GCA_030011955.1	Cronobacter malonaticus	MOD1-E829	PDT001736372.1	Ireland	Europe		Environmental	Unknown	Environmental Samples
ND_PM1716	PubMLST	4879	GCA_030126265.1	Cronobacter malonaticus	MOD1-CQ62	PDT001764471.1	Ireland	Europe		Environmental	Unknown	Environmental Samples
ND_PM1725	PubMLST	4898		Cronobacter malonaticus	YNCX-011	CX-011	China	Asia	CHUXIONG	Food	2024	Food and Food Ingredients
