ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC0185	NCBI	NA	GCA_037070695.1	Cronobacter dublinensis	C4	ASM3707069v1	Lebanon	Asia		Sesame seed based food/processing facility 2	2017	Environmental Samples
ND_NC0186	NCBI	NA	GCA_037070715.1	Cronobacter dublinensis	C2	ASM3707071v1	Lebanon	Asia		Sesame seed based food/processing facility 1	2017	Environmental Samples
ND_NC0187	NCBI	NA	GCA_037070735.1	Cronobacter dublinensis	C1	ASM3707073v1	Lebanon	Asia		Sesame seed based food/processing facility	2017	Environmental Samples
ND_NC0188	NCBI	NA	GCF_001277235.1	Cronobacter dublinensis	LMG 23823	ASM127723v1	Ireland	Europe		milk powder production facility	2007	Environmental Samples
ND_NC0189	NCBI	NA	GCF_000409225.1	Cronobacter dublinensis	LMG 23823	cddub187 final contigs	Ireland	Europe		milk powder plant	Unknown	Environmental Samples
ND_NC0190	NCBI	NA	GCF_000409345.1	Cronobacter dublinensis	LMG 23825	Cdlac464 final contigs	Zimbabwe	Africa		milk powder plant	Unknown	Environmental Samples
ND_NC0191	NCBI	NA	GCF_000409365.1	Cronobacter dublinensis	LMG 23824	cdlau515 final contigs	Switzerland	Europe		water fountain basin	Unknown	Environmental Samples
ND_PM0024	PubMLST	146	GCA_001277235.1	Cronobacter dublinensis	1210	LMG23823T DSM18705T DES187 CFS237	Ireland	Europe		Environmental	2004	Environmental Samples
ND_PM0026	PubMLST	148		Cronobacter dublinensis	84		China	Asia		Herb	2004	Food and Food Ingredients
ND_PM0027	PubMLST	151		Cronobacter dublinensis	1132	C dub dub	South Korea	Asia		Follow up formula	2008	Food and Food Ingredients
ND_PM0028	PubMLST	152		Cronobacter dublinensis	1133	C dub dub	South Korea	Asia		Follow up formula	2008	Food and Food Ingredients
ND_PM0029	PubMLST	153		Cronobacter dublinensis	1129		South Korea	Asia		Follow up formula	2008	Food and Food Ingredients
ND_PM0037	PubMLST	192		Cronobacter dublinensis	1463		South Korea	Asia		Food	2011	Food and Food Ingredients
ND_PM0038	PubMLST	193		Cronobacter dublinensis	1458		South Korea	Asia		Food	2011	Food and Food Ingredients
ND_PM0039	PubMLST	194		Cronobacter dublinensis	1460		South Korea	Asia		Food	2011	Food and Food Ingredients
ND_PM0040	PubMLST	196		Cronobacter dublinensis	1461		South Korea	Asia		Food	2011	Food and Food Ingredients
ND_PM0041	PubMLST	197		Cronobacter dublinensis	1462		South Korea	Asia		Food	2011	Food and Food Ingredients
ND_PM0073	PubMLST	443		Cronobacter dublinensis	1897		Czech Republic	Europe		Food ingredient	2011	Food and Food Ingredients
ND_PM0085	PubMLST	595		Cronobacter dublinensis	LMG 23823	CFS237 DES187 DSM18705	Ireland	Europe		Environmental	2004	Environmental Samples
ND_PM0086	PubMLST	596		Cronobacter dublinensis	LMG 23824	E515 DSM18706	Switzerland	Europe		Water	2004	Food and Food Ingredients
ND_PM0087	PubMLST	597		Cronobacter dublinensis	LMG 23825	E464 JF3735 DSM18707	Zimbabwe	Africa		Environmental	2003	Environmental Samples
ND_PM0156	PubMLST	1131		Cronobacter dublinensis	583	NCTC 9846	United Kingdom	Europe		Environmental	1956	Environmental Samples
ND_PM0198	PubMLST	1173		Cronobacter dublinensis	1556	CDC 1565-79	USA	North America		Clinical	1979	Clinical and Medical Samples
ND_PM0200	PubMLST	1175		Cronobacter dublinensis	1560	DBM 3154; Eb-12	Czech Republic	Europe		Food	Unknown	Food and Food Ingredients
ND_PM0209	PubMLST	1184		Cronobacter dublinensis	2030	05 CHPL 02, CDC 28-83	France	Europe			Unknown	Unknown and Unclassified Sources
ND_PM0226	PubMLST	1323		Cronobacter dublinensis	CFSAN022300		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0229	PubMLST	1326		Cronobacter dublinensis	CFSAN022297		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0233	PubMLST	1330		Cronobacter dublinensis	CFSAN022294		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0236	PubMLST	1333		Cronobacter dublinensis	CFSAN022305		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0237	PubMLST	1334		Cronobacter dublinensis	CFSAN022301		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0238	PubMLST	1335		Cronobacter dublinensis	CFSAN022295		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0244	PubMLST	1341		Cronobacter dublinensis	CFSAN022308		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0245	PubMLST	1342		Cronobacter dublinensis	CFSAN022304		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0246	PubMLST	1343		Cronobacter dublinensis	CFSAN022302		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0254	PubMLST	1351		Cronobacter dublinensis	CFSAN022309		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0259	PubMLST	1356		Cronobacter dublinensis	CFSAN022306		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0260	PubMLST	1357		Cronobacter dublinensis	CFSAN022307		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0263	PubMLST	1360		Cronobacter dublinensis	CFSAN022303		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0265	PubMLST	1362		Cronobacter dublinensis	CFSAN022296		USA	North America	Or	Environmental	2014	Environmental Samples
ND_PM0292	PubMLST	1492		Cronobacter dublinensis	Chcon-7		China	Asia		Water	2010	Food and Food Ingredients
ND_PM0336	PubMLST	1679		Cronobacter dublinensis	cro2915W		China	Asia		Vegetable	2015	Food and Food Ingredients
ND_PM0337	PubMLST	1683		Cronobacter dublinensis	cro3314A1		China	Asia		Herb	2015	Food and Food Ingredients
ND_PM0338	PubMLST	1684		Cronobacter dublinensis	cro3314A3-1		China	Asia		Herb	2015	Food and Food Ingredients
ND_PM0339	PubMLST	1686		Cronobacter dublinensis	cro2864A2		China	Asia		Herb	2015	Food and Food Ingredients
ND_PM0341	PubMLST	1709		Cronobacter dublinensis	XZCRO005		China	Asia	Jiangsu Province	Spice	2015	Food and Food Ingredients
ND_PM0343	PubMLST	1717		Cronobacter dublinensis	XZCRO013		China	Asia	Jiangsu Province	Spice	2015	Food and Food Ingredients
ND_PM0344	PubMLST	1721		Cronobacter dublinensis	XZCRO017		China	Asia	Hunan Province	Food	2015	Food and Food Ingredients
ND_PM0345	PubMLST	1748		Cronobacter dublinensis	XZCRO044		China	Asia	Jiangsu Province	Food ingredient	2015	Food and Food Ingredients
ND_PM0373	PubMLST	1856		Cronobacter dublinensis	cro965W		China	Asia		Vegetable	2012	Food and Food Ingredients
ND_PM0374	PubMLST	1871		Cronobacter dublinensis	cro914C1		China	Asia		Herb	2012	Food and Food Ingredients
ND_PM0375	PubMLST	1873		Cronobacter dublinensis	cro1014W		China	Asia		Herb	2012	Food and Food Ingredients
ND_PM0481	PubMLST	2001		Cronobacter dublinensis	cro2845B2		China	Asia		Vegetable	2015	Food and Food Ingredients
ND_PM0563	PubMLST	2490		Cronobacter dublinensis	cro910B3	GCA_002979175	China	Asia		Food	2012	Food and Food Ingredients
ND_PM0564	PubMLST	2491		Cronobacter dublinensis	cro1364W	GCA_002979095	China	Asia		Food	2012	Food and Food Ingredients
ND_PM0566	PubMLST	2493		Cronobacter dublinensis	cro1181W	GCA_002979115	China	Asia		Food	2012	Food and Food Ingredients
ND_PM0567	PubMLST	2494		Cronobacter dublinensis	cro580A1	GCA_002978995	China	Asia		Food	2012	Food and Food Ingredients
ND_PM0637	PubMLST	2566		Cronobacter dublinensis	2432-17		Czech Republic	Europe		Clinical	2017	Clinical and Medical Samples
ND_PM0770	PubMLST	2824		Cronobacter dublinensis	014	Assembled014_Genome	China	Asia		Powdered infant formula	2018	Food and Food Ingredients
ND_PM0782	PubMLST	2954		Cronobacter dublinensis	BJ09		China	Asia		Food	2007	Food and Food Ingredients
ND_PM0802	PubMLST	2974		Cronobacter dublinensis	SD28		China	Asia		Environmental	2010	Environmental Samples
ND_PM0805	PubMLST	2977	GCA_009938445.1	Cronobacter dublinensis	SD69		China	Asia		Food ingredient	2016	Food and Food Ingredients
ND_PM0916	PubMLST	3134		Cronobacter dublinensis	cro946B2(G)	GCA_002978705.2	China	Asia		Vegetable	2012	Food and Food Ingredients
ND_PM0966	PubMLST	3240		Cronobacter dublinensis	1915044		China	Asia	Zhejiang Wenzhou	Food ingredient	2019	Food and Food Ingredients
ND_PM1005	PubMLST	3280		Cronobacter dublinensis	cro1046A2-1		China	Asia		Food	2012	Food and Food Ingredients
ND_PM1006	PubMLST	3281		Cronobacter dublinensis	cro964A1		China	Asia		Food	2012	Food and Food Ingredients
ND_PM1007	PubMLST	3282		Cronobacter dublinensis	cro1046W		China	Asia		Food	2012	Food and Food Ingredients
ND_PM1008	PubMLST	3283		Cronobacter dublinensis	cro965C1		China	Asia		Food	2012	Food and Food Ingredients
ND_PM1201	PubMLST	3696		Cronobacter dublinensis	5571		Czech Republic	Europe		Food ingredient	2015	Food and Food Ingredients
ND_PM1226	PubMLST	3752	GCA_026609995.1	Cronobacter dublinensis	FDA1207441-S001-001	CFSAN128429; SRS15945175	USA	North America	MI	Powdered infant formula	2022	Food and Food Ingredients
ND_PM1413	PubMLST	4050	GCA_028216275.1	Cronobacter dublinensis	CFSAN129394	SRS16610710	USA	North America	MI	Environmental	2022	Environmental Samples
ND_PM1423	PubMLST	4060	GCA_029228395.1	Cronobacter dublinensis	CFSAN129930	SRS17031557	USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1472	PubMLST	4128	GCA_030735835.1	Cronobacter dublinensis	CFSAN133213		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1473	PubMLST	4129	GCA_030736435.1	Cronobacter dublinensis	CFSAN133250		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1474	PubMLST	4130	GCA_030736055.1	Cronobacter dublinensis	CFSAN133260		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1475	PubMLST	4131	GCA_030736455.1	Cronobacter dublinensis	CFSAN133265		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1534	PubMLST	4212	GCA_032854905.1	Cronobacter dublinensis	CFSAN133872		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1543	PubMLST	4221	GCA_032855605.1	Cronobacter dublinensis	CFSAN133890		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1548	PubMLST	4226	GCA_032855965.1	Cronobacter dublinensis	CFSAN133859		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1552	PubMLST	4230	GCA_032856145.1	Cronobacter dublinensis	CFSAN133844		USA	North America	MI	Environmental	2023	Environmental Samples
ND_PM1584	PubMLST	4675	GCA_034001925.1	Cronobacter dublinensis	PNUSAR000004		USA	North America		Clinical	2023	Clinical and Medical Samples
ND_PM1652	PubMLST	4789		Cronobacter dublinensis	Cdub_F1		Austria	Europe		Food	2023	Food and Food Ingredients
ND_PM1653	PubMLST	4790		Cronobacter dublinensis	Cdub_F2		Austria	Europe		Food	2023	Food and Food Ingredients
ND_PM1674	PubMLST	4827		Cronobacter dublinensis	ACTA328	dub328	France	Europe		Environmental	2022	Environmental Samples
ND_PM1678	PubMLST	4831		Cronobacter dublinensis	ACTA348	dub348	France	Europe		Environmental	2023	Environmental Samples
ND_PM1690	PubMLST	4843	GCA_037070395.1	Cronobacter dublinensis	C38		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1691	PubMLST	4844	GCA_037070405.1	Cronobacter dublinensis	C43		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1692	PubMLST	4845	GCA_037070575.1	Cronobacter dublinensis	C21		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1693	PubMLST	4846	GCA_037070535.1	Cronobacter dublinensis	C23		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1695	PubMLST	4848	GCA_037070345.1	Cronobacter dublinensis	C40		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1696	PubMLST	4849	GCA_037070335.1	Cronobacter dublinensis	C46		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1697	PubMLST	4850	GCA_037070315.1	Cronobacter dublinensis	C44		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1698	PubMLST	4851	GCA_037070295.1	Cronobacter dublinensis	C49		Lebanon	Asia		Food ingredient	2017	Food and Food Ingredients
ND_PM1702	PubMLST	4865	GCA_044142805.1	Cronobacter dublinensis	BC-14		China	Asia		Environmental	2023	Environmental Samples
ND_PM1704	PubMLST	4867	GCA_044710795.1	Cronobacter dublinensis	CFIAFB20240062	PDT002344651.1	Canada	North America		Food	2024	Food and Food Ingredients
ND_PM1706	PubMLST	4869	GCA_030023505.1	Cronobacter dublinensis	MOD1-E187	PDT001737481.1	Ireland	Europe		Environmental	Unknown	Environmental Samples
ND_PM1710	PubMLST	4873	GCA_030011995.1	Cronobacter dublinensis	MOD1-E791	PDT001736373.1	Ireland	Europe		Environmental	Unknown	Environmental Samples
