ID_ND	Database	PubMLST_id	NCBI_assembly_accession	Species	Isolate.Name	Aliases	Country	Continent	Region	Source	Year	Source_harmonized
ND_NC0412	NCBI	NA	GCF_003516125.1	Cronobacter sakazakii	CS-931	ASM351612v3	Mexico	North America		feces	2016	Clinical and Medical Samples
ND_NC0413	NCBI	NA	GCF_000698225.1	Cronobacter sakazakii	HPB5174	ASM69822v1	Ireland	Europe		swab from food processing facility	2008	Environmental Samples
ND_NC0414	NCBI	NA	GCF_000974965.1	Cronobacter sakazakii	NM1240	ASM97496v1	USA	North America		cerebrospinal fluid from a fatal case of infantile meningitis	2008	Clinical and Medical Samples
ND_NC0415	NCBI	NA	GCF_000982825.1	Cronobacter sakazakii	ATCC 29544	ASM98282v1	USA	North America		primary hospital lab	1970	Clinical and Medical Samples
ND_NC0416	NCBI	NA	GCF_001277275.1	Cronobacter sakazakii	NCTC 8155	ASM127727v1	United Kingdom	Europe		milk	1980	Food and Food Ingredients
ND_NC0417	NCBI	NA	GCF_001308935.1	Cronobacter sakazakii	702	ASM130893v1	France	Europe		feces from infant with NECI	1994	Clinical and Medical Samples
ND_NC0418	NCBI	NA	GCF_001308945.1	Cronobacter sakazakii	712	ASM130894v1	France	Europe		reconstituted formula which had not been fed to infant	1994	Food and Food Ingredients
ND_NC0420	NCBI	NA	GCF_001308965.1	Cronobacter sakazakii	707	ASM130896v1	France	Europe		skin from infant with NECII	1994	Clinical and Medical Samples
ND_NC0421	NCBI	NA	GCF_001309015.1	Cronobacter sakazakii	695	ASM130901v1	France	Europe		trachea from infant with NECII	1994	Clinical and Medical Samples
ND_NC0422	NCBI	NA	GCF_001309035.1	Cronobacter sakazakii	709	ASM130903v1	France	Europe		trachea from infant with septicemia	1994	Clinical and Medical Samples
ND_NC0423	NCBI	NA	GCF_001309045.1	Cronobacter sakazakii	706	ASM130904v1	France	Europe		feces from infant with NECII	1994	Clinical and Medical Samples
ND_NC0424	NCBI	NA	GCF_001309055.1	Cronobacter sakazakii	705	ASM130905v1	France	Europe		throat from infant with NECII	1994	Clinical and Medical Samples
ND_NC0425	NCBI	NA	GCF_001309095.1	Cronobacter sakazakii	699	ASM130909v1	France	Europe		throat	1994	Clinical and Medical Samples
ND_NC0426	NCBI	NA	GCF_001309115.1	Cronobacter sakazakii	700	ASM130911v1	France	Europe		feces from infant with digestive problems	1994	Clinical and Medical Samples
ND_NC0427	NCBI	NA	GCF_001309135.1	Cronobacter sakazakii	694	ASM130913v1	France	Europe		conjunctivae of infant with NECII	1994	Clinical and Medical Samples
ND_NC0428	NCBI	NA	GCF_001309155.1	Cronobacter sakazakii	690	ASM130915v1	France	Europe		feces from asymptomatic infant	1994	Clinical and Medical Samples
ND_NC0429	NCBI	NA	GCF_001309175.1	Cronobacter sakazakii	693	ASM130917v1	France	Europe		feces from asymptomatic infant	1994	Clinical and Medical Samples
ND_NC0430	NCBI	NA	GCF_001309185.1	Cronobacter sakazakii	715	ASM130918v1	France	Europe		remains of reconstituted infant formula fed to infant	1994	Food and Food Ingredients
ND_NC0431	NCBI	NA	GCF_001309215.1	Cronobacter sakazakii	691	ASM130921v1	France	Europe		sputum	1994	Clinical and Medical Samples
ND_NC0432	NCBI	NA	GCF_001309225.1	Cronobacter sakazakii	698	ASM130922v1	France	Europe		feces from infant with NECII	1994	Clinical and Medical Samples
ND_NC0433	NCBI	NA	GCF_001309235.1	Cronobacter sakazakii	716	ASM130923v1	France	Europe		formula	1994	Food and Food Ingredients
ND_NC0434	NCBI	NA	GCF_001309275.1	Cronobacter sakazakii	730	ASM130927v1	France	Europe		infant with NECI	1994	Clinical and Medical Samples
ND_NC0435	NCBI	NA	GCF_001309295.1	Cronobacter sakazakii	692	ASM130929v1	France	Europe		feces from infant with NECII	1994	Clinical and Medical Samples
ND_NC0436	NCBI	NA	GCF_001309305.1	Cronobacter sakazakii	714	ASM130930v1	France	Europe		remains of reconstituted infant formula fed to infant	1994	Food and Food Ingredients
ND_NC0437	NCBI	NA	GCF_001309315.1	Cronobacter sakazakii	696	ASM130931v1	France	Europe		feces from infant with NECII	1994	Clinical and Medical Samples
ND_NC0438	NCBI	NA	GCF_001309345.1	Cronobacter sakazakii	713	ASM130934v1	France	Europe		remains of reconstituted infant formula fed to infant	1994	Food and Food Ingredients
ND_NC0439	NCBI	NA	GCF_001309375.1	Cronobacter sakazakii	703	ASM130937v1	France	Europe		throat from infant wth NECII	1994	Clinical and Medical Samples
ND_NC0440	NCBI	NA	GCF_001309385.1	Cronobacter sakazakii	708	ASM130938v1	France	Europe		throat of asymptomatic infant	1994	Clinical and Medical Samples
ND_NC0441	NCBI	NA	GCF_001309415.1	Cronobacter sakazakii	711	ASM130941v1	France	Europe		feces from asymptomatic infant	1994	Clinical and Medical Samples
ND_NC0442	NCBI	NA	GCF_001309435.1	Cronobacter sakazakii	701	ASM130943v1	France	Europe		periotenial fluid from infant with NECIII	1994	Clinical and Medical Samples
ND_NC0443	NCBI	NA	GCF_001619915.1	Cronobacter sakazakii	M30	ASM161991v1	Malaysia	Asia		Ulu Slim Hot Spring	2011	Environmental Samples
ND_NC0446	NCBI	NA	GCF_001922945.1	Cronobacter sakazakii	MOD1-Md33g	ASM192294v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0449	NCBI	NA	GCF_001971115.1	Cronobacter sakazakii	6	ASM197111v1	Canada	North America		clinical	1990	Clinical and Medical Samples
ND_NC0452	NCBI	NA	GCF_001971205.1	Cronobacter sakazakii	558	ASM197120v1	Netherlands	Europe		clinical	1983	Clinical and Medical Samples
ND_NC0453	NCBI	NA	GCF_001971315.1	Cronobacter sakazakii	1240	ASM197131v1	USA	North America		CSF isolate	2009	Clinical and Medical Samples
ND_NC0454	NCBI	NA	GCF_001971365.1	Cronobacter sakazakii	1231	ASM197136v1	New Zealand	Oceania		fecal isolate from infant with meningitis	2005	Clinical and Medical Samples
ND_NC0456	NCBI	NA	GCF_001971405.1	Cronobacter sakazakii	1218	ASM197140v1	USA	North America		CSF isolate from a less than 1 month old infant, 30 wk EGA with fatal meningitis	2001	Clinical and Medical Samples
ND_NC0457	NCBI	NA	GCF_001971415.1	Cronobacter sakazakii	1249	ASM197141v1	United Kingdom	Europe		Clinical, fatal infant meningitis	2010	Clinical and Medical Samples
ND_NC0461	NCBI	NA	GCF_002071735.1	Cronobacter sakazakii	MOD1-H1191	ASM207173v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0462	NCBI	NA	GCF_002071755.1	Cronobacter sakazakii	MOD1-H2399	ASM207175v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0463	NCBI	NA	GCF_002071765.2	Cronobacter sakazakii	MOD1-H322	ASM207176v2	Switzerland	Europe		environmental swab sponge powdered infant formula manufacturing facility	2011	Environmental Samples
ND_NC0464	NCBI	NA	GCF_002071775.1	Cronobacter sakazakii	MOD1-A31	ASM207177v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0465	NCBI	NA	GCF_002071815.1	Cronobacter sakazakii	MOD1-H2397	ASM207181v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0466	NCBI	NA	GCF_002075415.1	Cronobacter sakazakii	MOD1-Md5s	ASM207541v1	USA	North America		environmental swab sponge from surface	2012	Environmental Samples
ND_NC0467	NCBI	NA	GCF_002075425.1	Cronobacter sakazakii	MOD1-Md5g	ASM207542v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0468	NCBI	NA	GCF_002075435.1	Cronobacter sakazakii	MOD1-Md35s	ASM207543v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0470	NCBI	NA	GCF_002075495.1	Cronobacter sakazakii	MOD1-Md70g	ASM207549v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0471	NCBI	NA	GCF_002075505.1	Cronobacter sakazakii	MOD1-Md40g	ASM207550v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0472	NCBI	NA	GCF_002075535.1	Cronobacter sakazakii	MOD1-SK1180	ASM207553v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0473	NCBI	NA	GCF_002075545.1	Cronobacter sakazakii	MOD1-Md33s	ASM207554v1	USA	North America		environmental swab sponge from surface	2012	Environmental Samples
ND_NC0474	NCBI	NA	GCF_002075555.1	Cronobacter sakazakii	MOD1-Anth48g	ASM207555v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0475	NCBI	NA	GCF_002075575.1	Cronobacter sakazakii	MOD1-S1765	ASM207557v1	Switzerland	Europe		powder infant formula	2012	Food and Food Ingredients
ND_NC0476	NCBI	NA	GCF_002075615.1	Cronobacter sakazakii	MOD1-H482	ASM207561v1	Switzerland	Europe		powdered infant formula control	2011	Food and Food Ingredients
ND_NC0477	NCBI	NA	GCF_002075635.1	Cronobacter sakazakii	MOD1-H2395	ASM207563v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0478	NCBI	NA	GCF_002075645.1	Cronobacter sakazakii	MOD1-A31815	ASM207564v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0479	NCBI	NA	GCF_002075655.1	Cronobacter sakazakii	MOD1-H951	ASM207565v1	Switzerland	Europe		powdered infant formula control	2011	Food and Food Ingredients
ND_NC0480	NCBI	NA	GCF_002075695.1	Cronobacter sakazakii	MOD1-H269	ASM207569v1	Switzerland	Europe		powdered infant formula control	2011	Food and Food Ingredients
ND_NC0481	NCBI	NA	GCF_002075715.1	Cronobacter sakazakii	MOD1-33SS8	ASM207571v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0482	NCBI	NA	GCF_002075725.1	Cronobacter sakazakii	MOD1-32B1C	ASM207572v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0483	NCBI	NA	GCF_002075735.1	Cronobacter sakazakii	MOD1-35SS5	ASM207573v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2012	Environmental Samples
ND_NC0484	NCBI	NA	GCF_002075775.1	Cronobacter sakazakii	MOD1-SP4	ASM207577v1	Switzerland	Europe		environmental swab sponge powder infant formula manufacturing facility	2011	Environmental Samples
ND_NC0485	NCBI	NA	GCF_002093925.1	Cronobacter sakazakii	HB04	ASM209392v1	China	Asia		blood	2014	Clinical and Medical Samples
ND_NC0486	NCBI	NA	GCF_002094435.1	Cronobacter sakazakii	cro2811A3-1	ASM209443v1	China	Asia		deli meat samples	2015	Food and Food Ingredients
ND_NC0487	NCBI	NA	GCF_002094475.1	Cronobacter sakazakii	cro1509B2	ASM209447v1	China	Asia		fried rice or noodles samples	2013	Food and Food Ingredients
ND_NC0488	NCBI	NA	GCF_002094485.1	Cronobacter sakazakii	cro360W	ASM209448v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0489	NCBI	NA	GCF_002094495.1	Cronobacter sakazakii	cro360A2	ASM209449v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0490	NCBI	NA	GCF_002094505.1	Cronobacter sakazakii	cro810A3	ASM209450v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0491	NCBI	NA	GCF_002094555.1	Cronobacter sakazakii	cro711B3	ASM209455v1	China	Asia		deli meat samples	2012	Food and Food Ingredients
ND_NC0492	NCBI	NA	GCF_002094575.1	Cronobacter sakazakii	cro910W	ASM209457v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0493	NCBI	NA	GCF_002094585.1	Cronobacter sakazakii	cro560W	ASM209458v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0494	NCBI	NA	GCF_002094595.1	Cronobacter sakazakii	cro909W	ASM209459v1	China	Asia		cold vegetables in sauce dishes samples	2012	Food and Food Ingredients
ND_NC0496	NCBI	NA	GCF_002094645.1	Cronobacter sakazakii	cro1537W	ASM209464v1	China	Asia		deli meat samples	2013	Food and Food Ingredients
ND_NC0497	NCBI	NA	GCF_002094665.1	Cronobacter sakazakii	cro1160W	ASM209466v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0498	NCBI	NA	GCF_002094675.1	Cronobacter sakazakii	cro911C2-2	ASM209467v1	China	Asia		deli meat samples	2012	Food and Food Ingredients
ND_NC0499	NCBI	NA	GCF_002094715.1	Cronobacter sakazakii	cro1212W	ASM209471v1	China	Asia		cold noodles in sauce samples	2012	Food and Food Ingredients
ND_NC0500	NCBI	NA	GCF_002094725.1	Cronobacter sakazakii	cro2810A3	ASM209472v1	China	Asia		cold noodles in sauce samples	2015	Food and Food Ingredients
ND_NC0501	NCBI	NA	GCF_002094755.1	Cronobacter sakazakii	cro2819A3	ASM209475v1	China	Asia		mushroom	2015	Food and Food Ingredients
ND_NC0503	NCBI	NA	GCF_002101415.1	Cronobacter sakazakii	MOD1_GK799	ASM210141v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC0504	NCBI	NA	GCF_002101425.1	Cronobacter sakazakii	MOD1_GK792.3	ASM210142v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC0505	NCBI	NA	GCF_002101435.1	Cronobacter sakazakii	MOD1_GK794	ASM210143v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC0506	NCBI	NA	GCF_002101445.1	Cronobacter sakazakii	MOD1_Comp15	ASM210144v1	USA	North America		environment	2014	Environmental Samples
ND_NC0507	NCBI	NA	GCF_002101495.1	Cronobacter sakazakii	MOD1_Comp47	ASM210149v1	USA	North America		environment	2014	Environmental Samples
ND_NC0508	NCBI	NA	GCF_002101505.1	Cronobacter sakazakii	MOD1_GK1262	ASM210150v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC0509	NCBI	NA	GCF_002101515.1	Cronobacter sakazakii	MOD1_GK800	ASM210151v1	Germany	Europe		environmental swab sponge powder infant formula manufacturing facility	2014	Environmental Samples
ND_NC0510	NCBI	NA	GCF_002102535.1	Cronobacter sakazakii	MOD1-cr14	ASM210253v1	USA	North America		cerebrospinal fluid	2011	Clinical and Medical Samples
ND_NC0511	NCBI	NA	GCF_002107645.1	Cronobacter sakazakii	MOD1-cr8	ASM210764v1	USA	North America		food nursery water	2011	Food and Food Ingredients
ND_NC0512	NCBI	NA	GCF_002107665.1	Cronobacter sakazakii	MOD1-nm1241	ASM210766v1	USA	North America		blood post mortem	2008	Clinical and Medical Samples
ND_NC0513	NCBI	NA	GCF_002107695.1	Cronobacter sakazakii	MOD1-E654	ASM210769v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0514	NCBI	NA	GCF_002107705.1	Cronobacter sakazakii	MOD1-254N	ASM210770v1	USA	North America		Not Provided	Unknown	Unknown and Unclassified Sources
ND_NC0515	NCBI	NA	GCF_002107715.1	Cronobacter sakazakii	MOD1-LR713	ASM210771v1	USA	North America		environmental	2006	Environmental Samples
ND_NC0516	NCBI	NA	GCF_002107755.1	Cronobacter sakazakii	MOD1-cr13	ASM210775v1	USA	North America		food water	2011	Food and Food Ingredients
ND_NC0517	NCBI	NA	GCF_002107765.1	Cronobacter sakazakii	MOD1-J148	ASM210776v1	Jordan	Asia		spice	Unknown	Food and Food Ingredients
ND_NC0518	NCBI	NA	GCF_002107775.1	Cronobacter sakazakii	MOD1-cr1	ASM210777v1	USA	North America		cerebrospinal fluid	2010	Clinical and Medical Samples
ND_NC0519	NCBI	NA	GCF_002107815.1	Cronobacter sakazakii	MOD1-cr2	ASM210781v1	USA	North America		blood	2010	Clinical and Medical Samples
ND_NC0520	NCBI	NA	GCF_002107825.1	Cronobacter sakazakii	MOD1-J172	ASM210782v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0521	NCBI	NA	GCF_002107855.1	Cronobacter sakazakii	MOD1-cr4	ASM210785v1	USA	North America		baby pacifier	2010	Environmental Samples
ND_NC0522	NCBI	NA	GCF_002107865.1	Cronobacter sakazakii	MOD1-2151	ASM210786v1	USA	North America		cerebrospinal fluid	2003	Clinical and Medical Samples
ND_NC0524	NCBI	NA	GCF_002107915.1	Cronobacter sakazakii	MOD1-cr5	ASM210791v1	USA	North America		recal swab stool	2011	Clinical and Medical Samples
ND_NC0525	NCBI	NA	GCF_002114505.1	Cronobacter sakazakii	MOD1-Lc10s	ASM211450v1	USA	North America		environmental swab sponge from surface	2012	Environmental Samples
ND_NC0526	NCBI	NA	GCF_002114515.1	Cronobacter sakazakii	MOD1-Lc10g	ASM211451v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0527	NCBI	NA	GCF_002114555.1	Cronobacter sakazakii	MOD1-Ls15g	ASM211455v1	USA	North America		alimentary canal	2012	Clinical and Medical Samples
ND_NC0528	NCBI	NA	GCF_002166885.1	Cronobacter sakazakii	GP1999	ASM216688v1	Germany	Europe		tomato plant rhizosphere	1999	Animal and Biological Sources
ND_NC0530	NCBI	NA	GCF_002198775.1	Cronobacter sakazakii	MOD1-comp11	ASM219877v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0531	NCBI	NA	GCF_002198805.1	Cronobacter sakazakii	MOD1-comp20	ASM219880v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0532	NCBI	NA	GCF_002198815.1	Cronobacter sakazakii	MOD1-comp19	ASM219881v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0533	NCBI	NA	GCF_002198825.1	Cronobacter sakazakii	MOD1-comp49b	ASM219882v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0534	NCBI	NA	GCF_002198855.1	Cronobacter sakazakii	MOD1-comp54a	ASM219885v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0535	NCBI	NA	GCF_002198865.1	Cronobacter sakazakii	MOD1-comp57b	ASM219886v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0536	NCBI	NA	GCF_002198885.1	Cronobacter sakazakii	MOD1-comp59a	ASM219888v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0537	NCBI	NA	GCF_002198925.1	Cronobacter sakazakii	MOD1-comp45b	ASM219892v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0538	NCBI	NA	GCF_002198935.1	Cronobacter sakazakii	MOD1-comp46	ASM219893v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0539	NCBI	NA	GCF_002198945.1	Cronobacter sakazakii	MOD1-comp53b	ASM219894v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0540	NCBI	NA	GCF_002198975.1	Cronobacter sakazakii	MOD1-GK1026	ASM219897v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0541	NCBI	NA	GCF_002198995.1	Cronobacter sakazakii	MOD1-GK1326	ASM219899v1	USA	North America		environment	Unknown	Environmental Samples
ND_NC0542	NCBI	NA	GCF_002199005.1	Cronobacter sakazakii	GK1027	ASM219900v1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2015	Environmental Samples
ND_NC0543	NCBI	NA	GCF_002199045.1	Cronobacter sakazakii	GK1029	ASM219904v1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2015	Environmental Samples
ND_NC0544	NCBI	NA	GCF_002199055.1	Cronobacter sakazakii	GK1030	ASM219905v1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2015	Environmental Samples
ND_NC0545	NCBI	NA	GCF_002199065.1	Cronobacter sakazakii	GK1034	ASM219906v1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2015	Environmental Samples
ND_NC0546	NCBI	NA	GCF_002199095.1	Cronobacter sakazakii	GK1035	ASM219909v1	USA	North America		environmental swab sponge powdered infant formula manufacturing facility	2015	Environmental Samples
ND_NC0547	NCBI	NA	GCF_002199105.1	Cronobacter sakazakii	E772	ASM219910v1	USA	North America		milk powder	Unknown	Food and Food Ingredients
ND_NC0548	NCBI	NA	GCF_002200235.1	Cronobacter sakazakii	MOD1_5-21G	ASM220023v1	South Korea	Asia		nut	2011	Food and Food Ingredients
ND_NC0549	NCBI	NA	GCF_002532205.1	Cronobacter sakazakii	MOD1_KW18	ASM253220v1	South Korea	Asia		mushroom	2009	Food and Food Ingredients
ND_NC0550	NCBI	NA	GCF_002532235.1	Cronobacter sakazakii	MOD1_KW13	ASM253223v1	South Korea	Asia		dried garlic	2009	Food and Food Ingredients
ND_NC0551	NCBI	NA	GCF_002532275.1	Cronobacter sakazakii	MOD1_KW11	ASM253227v1	South Korea	Asia		black bean	2009	Food and Food Ingredients
ND_NC0553	NCBI	NA	GCF_002532315.1	Cronobacter sakazakii	MOD1_KW9	ASM253231v1	South Korea	Asia		sorghum	2009	Food and Food Ingredients
ND_NC0554	NCBI	NA	GCF_002532335.1	Cronobacter sakazakii	MOD1_5-17G	ASM253233v1	South Korea	Asia		nut	2011	Food and Food Ingredients
ND_NC0555	NCBI	NA	GCF_002532355.1	Cronobacter sakazakii	MOD1_KW4	ASM253235v1	South Korea	Asia		dried seaweed	2009	Food and Food Ingredients
ND_NC0556	NCBI	NA	GCF_002532375.1	Cronobacter sakazakii	MOD1_KW1	ASM253237v1	South Korea	Asia		barley	2009	Food and Food Ingredients
ND_NC0557	NCBI	NA	GCF_002532395.1	Cronobacter sakazakii	MOD1_1-15	ASM253239v1	South Korea	Asia		nut	2011	Food and Food Ingredients
ND_NC0558	NCBI	NA	GCF_002532415.1	Cronobacter sakazakii	MOD1_3-21	ASM253241v1	South Korea	Asia		nut	2011	Food and Food Ingredients
ND_NC0559	NCBI	NA	GCF_002532435.1	Cronobacter sakazakii	MOD1_5-20G	ASM253243v1	South Korea	Asia		nut	2011	Food and Food Ingredients
ND_NC0560	NCBI	NA	GCF_002532455.1	Cronobacter sakazakii	MOD1_Jor183	ASM253245v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0561	NCBI	NA	GCF_002532465.1	Cronobacter sakazakii	MOD1_Jor103	ASM253246v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0562	NCBI	NA	GCF_002532485.1	Cronobacter sakazakii	MOD1_Jor154	ASM253248v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0563	NCBI	NA	GCF_002532515.2	Cronobacter sakazakii	MOD1_Jor175	ASM253251v2	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0564	NCBI	NA	GCF_002532525.1	Cronobacter sakazakii	MOD1_Jor109	ASM253252v1	USA	North America		grape	2008	Food and Food Ingredients
ND_NC0565	NCBI	NA	GCF_002532545.1	Cronobacter sakazakii	MOD1_Jor100	ASM253254v1	USA	North America		semolina	2008	Food and Food Ingredients
ND_NC0566	NCBI	NA	GCF_002942065.1	Cronobacter sakazakii	MOD1_16MP002184	ASM294206v1	USA	North America		dried chocolate organic shake	2016	Food and Food Ingredients
ND_NC0567	NCBI	NA	GCF_002942075.1	Cronobacter sakazakii	MOD1_777122	ASM294207v1	USA	North America		hulled seseme seed	2012	Food and Food Ingredients
ND_NC0568	NCBI	NA	GCF_002942105.1	Cronobacter sakazakii	MOD1_LR752	ASM294210v1	USA	North America		honey powder	2008	Food and Food Ingredients
ND_NC0569	NCBI	NA	GCF_002942115.1	Cronobacter sakazakii	MOD1_LR757	ASM294211v1	USA	North America		high protein dispersibility index	2008	Environmental Samples
ND_NC0570	NCBI	NA	GCF_002942145.1	Cronobacter sakazakii	MOD1_LR733	ASM294214v1	USA	North America		high protein dispersibility index	2007	Environmental Samples
ND_NC0571	NCBI	NA	GCF_002942165.1	Cronobacter sakazakii	MOD1_LR722	ASM294216v1	USA	North America		organic soy	2006	Food and Food Ingredients
ND_NC0572	NCBI	NA	GCF_002942185.1	Cronobacter sakazakii	MOD1_LR654	ASM294218v1	USA	North America		adult cereal with peach	2005	Food and Food Ingredients
ND_NC0573	NCBI	NA	GCF_002942205.1	Cronobacter sakazakii	MOD1_LR632	ASM294220v1	USA	North America		environmental dairy facility	2005	Environmental Samples
ND_NC0574	NCBI	NA	GCF_002942225.1	Cronobacter sakazakii	MOD1_LR631	ASM294222v1	USA	North America		instant oatmeal with strawberries and cream	2005	Food and Food Ingredients
ND_NC0575	NCBI	NA	GCF_002942245.1	Cronobacter sakazakii	MOD1_WNTSBCO4	ASM294224v1	USA	North America		walnut	2015	Food and Food Ingredients
ND_NC0576	NCBI	NA	GCF_002942265.1	Cronobacter sakazakii	MOD1_760029	ASM294226v1	USA	North America		whole grain corn	2013	Food and Food Ingredients
ND_NC0577	NCBI	NA	GCF_002942285.1	Cronobacter sakazakii	MOD1_16MP002185	ASM294228v1	USA	North America		dried chocolate organic shake	2016	Food and Food Ingredients
ND_NC0578	NCBI	NA	GCF_002942305.1	Cronobacter sakazakii	MOD1_LR753	ASM294230v1	USA	North America		honey powder	2008	Food and Food Ingredients
ND_NC0579	NCBI	NA	GCF_002942325.1	Cronobacter sakazakii	MOD1_LR715	ASM294232v1	USA	North America		organic soy	2006	Food and Food Ingredients
ND_NC0580	NCBI	NA	GCF_002942335.1	Cronobacter sakazakii	MOD1_LR708	ASM294233v1	USA	North America		high protein dispersibility index	2006	Environmental Samples
ND_NC0581	NCBI	NA	GCF_002942365.1	Cronobacter sakazakii	MOD1_LR707	ASM294236v1	USA	North America		high protein dispersibility index	2006	Environmental Samples
ND_NC0582	NCBI	NA	GCF_002942385.1	Cronobacter sakazakii	MOD1_LR640	ASM294238v1	USA	North America		sodium caseinate	2005	Food and Food Ingredients
ND_NC0583	NCBI	NA	GCF_002942405.1	Cronobacter sakazakii	MOD1_LR635	ASM294240v1	USA	North America		dried cut carrot	2005	Food and Food Ingredients
ND_NC0584	NCBI	NA	GCF_002942415.1	Cronobacter sakazakii	MOD1_LR634	ASM294241v1	USA	North America		dried cut carrot	2005	Food and Food Ingredients
ND_NC0585	NCBI	NA	GCF_002974355.1	Cronobacter sakazakii	MOD1_Jor178	ASM297435v1	USA	North America		chamomile	2008	Food and Food Ingredients
ND_NC0586	NCBI	NA	GCF_002974375.1	Cronobacter sakazakii	MOD1_O21_13	ASM297437v1	USA	North America		oregano	2014	Food and Food Ingredients
ND_NC0587	NCBI	NA	GCF_002974395.1	Cronobacter sakazakii	MOD1_Jor20	ASM297439v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0588	NCBI	NA	GCF_002974415.1	Cronobacter sakazakii	MOD1_O23mB	ASM297441v1	USA	North America		oregano	2014	Food and Food Ingredients
ND_NC0589	NCBI	NA	GCF_002974425.1	Cronobacter sakazakii	MOD1_Jor22	ASM297442v1	USA	North America		chamomile	2008	Food and Food Ingredients
ND_NC0590	NCBI	NA	GCF_002974455.1	Cronobacter sakazakii	MOD1_Jor44	ASM297445v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0591	NCBI	NA	GCF_002974475.1	Cronobacter sakazakii	MOD1_Jor93	ASM297447v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0592	NCBI	NA	GCF_002974495.1	Cronobacter sakazakii	MOD1_Jor96	ASM297449v1	USA	North America		fennel	2008	Food and Food Ingredients
ND_NC0594	NCBI	NA	GCF_002974535.1	Cronobacter sakazakii	MOD1_Jor173	ASM297453v1	USA	North America		spice	2008	Food and Food Ingredients
ND_NC0595	NCBI	NA	GCF_002974555.1	Cronobacter sakazakii	MOD1_LR627	ASM297455v1	USA	North America		corn flour	2004	Food and Food Ingredients
